"year","company_name","service","adverse_decisions","grievance"
2023,"Total","durable medical equipment services",1668,196
2023,"Total","dental",16732,2160
2023,"Total","home health services",120,2
2023,"Total","obesity ivf podiatry hearing and vision",1155,481
2023,"Total",NA,NA,NA
2023,"Total",NA,NA,NA
2023,"Total",NA,NA,NA
2023,"Total",NA,NA,NA
2024,"Aetna Dental, Inc.","inpatient hospital services",0,NA
2024,"Aetna Dental, Inc.","emergency room services",0,NA
2024,"Aetna Dental, Inc.","mental health services",1,NA
2024,"Aetna Dental, Inc.","physician services",0,NA
2024,"Aetna Dental, Inc.","laboratory radiology services",0,NA
2024,"Aetna Dental, Inc.","pharmacy services",0,NA
2024,"Aetna Dental, Inc.","pt ot st services incl inpat rehab ",0,NA
2024,"Aetna Dental, Inc.","skilled nurse facility sub acute nursing home",0,NA
2024,"Aetna Dental, Inc.","durable medical equipment services",0,NA
2024,"Aetna Dental, Inc.","dental",594,NA
2024,"Aetna Dental, Inc.","home health services",0,NA
2024,"Aetna Dental, Inc.","obesity ivf podiatry hearing and vision",0,NA
2024,"Aetna Dental, Inc.",NA,NA,NA
2024,"Aetna Dental, Inc.",NA,NA,NA
2024,"Aetna Dental, Inc.",NA,NA,NA
2024,"Aetna Dental, Inc.",NA,NA,NA
2024,"Aetna Health Inc. ( a Pennsylvania corporation )","inpatient hospital services",64,17
2024,"Aetna Health Inc. ( a Pennsylvania corporation )","emergency room services",0,18
2024,"Aetna Health Inc. ( a Pennsylvania corporation )","mental health services",7,6
2024,"Aetna Health Inc. ( a Pennsylvania corporation )","physician services",52,75
2024,"Aetna Health Inc. ( a Pennsylvania corporation )","laboratory radiology services",0,51
2024,"Aetna Health Inc. ( a Pennsylvania corporation )","pharmacy services",12,73
2024,"Aetna Health Inc. ( a Pennsylvania corporation )","pt ot st services incl inpat rehab ",3,1
2024,"Aetna Health Inc. ( a Pennsylvania corporation )","skilled nurse facility sub acute nursing home",7,0
2024,"Aetna Health Inc. ( a Pennsylvania corporation )","durable medical equipment services",14,1
2024,"Aetna Health Inc. ( a Pennsylvania corporation )","dental",0,0
2024,"Aetna Health Inc. ( a Pennsylvania corporation )","home health services",0,0
2024,"Aetna Health Inc. ( a Pennsylvania corporation )","obesity ivf podiatry hearing and vision",19,4
2024,"Aetna Health Inc. ( a Pennsylvania corporation )",NA,NA,NA
2024,"Aetna Health Inc. ( a Pennsylvania corporation )",NA,NA,NA
2024,"Aetna Health Inc. ( a Pennsylvania corporation )",NA,NA,NA
2024,"Aetna Health Inc. ( a Pennsylvania corporation )",NA,NA,NA
2024,"Aetna Health Insurance Company","inpatient hospital services",NA,NA
2024,"Aetna Health Insurance Company","emergency room services",NA,NA
2024,"Aetna Health Insurance Company","mental health services",NA,NA
2024,"Aetna Health Insurance Company","physician services",NA,NA
2024,"Aetna Health Insurance Company","laboratory radiology services",NA,NA
2024,"Aetna Health Insurance Company","pharmacy services",NA,NA
2024,"Aetna Health Insurance Company","pt ot st services incl inpat rehab ",NA,NA
2024,"Aetna Health Insurance Company","skilled nurse facility sub acute nursing home",NA,NA
2024,"Aetna Health Insurance Company","durable medical equipment services",NA,NA
2024,"Aetna Health Insurance Company","dental",NA,NA
2024,"Aetna Health Insurance Company","home health services",NA,NA
2024,"Aetna Health Insurance Company","obesity ivf podiatry hearing and vision",NA,NA
2024,"Aetna Health Insurance Company",NA,NA,NA
2024,"Aetna Health Insurance Company",NA,NA,NA
2024,"Aetna Health Insurance Company",NA,NA,NA
2024,"Aetna Health Insurance Company",NA,NA,NA
2024,"Aetna Life Insurance Company","inpatient hospital services",107,23
2024,"Aetna Life Insurance Company","emergency room services",1,8
2024,"Aetna Life Insurance Company","mental health services",10,12
2024,"Aetna Life Insurance Company","physician services",78,100
2024,"Aetna Life Insurance Company","laboratory radiology services",0,52
2024,"Aetna Life Insurance Company","pharmacy services",44,89
2024,"Aetna Life Insurance Company","pt ot st services incl inpat rehab ",6,4
2024,"Aetna Life Insurance Company","skilled nurse facility sub acute nursing home",7,0
2024,"Aetna Life Insurance Company","durable medical equipment services",1,2
2024,"Aetna Life Insurance Company","dental",0,7
2024,"Aetna Life Insurance Company","home health services",0,0
2024,"Aetna Life Insurance Company","obesity ivf podiatry hearing and vision",32,2
2024,"Aetna Life Insurance Company",NA,NA,NA
2024,"Aetna Life Insurance Company",NA,NA,NA
2024,"Aetna Life Insurance Company",NA,NA,NA
2024,"Aetna Life Insurance Company",NA,NA,NA
2024,"Alpha Dental Programs, Inc.","inpatient hospital services",NA,0
2024,"Alpha Dental Programs, Inc.","emergency room services",NA,0
2024,"Alpha Dental Programs, Inc.","mental health services",NA,0
2024,"Alpha Dental Programs, Inc.","physician services",NA,0
2024,"Alpha Dental Programs, Inc.","laboratory radiology services",NA,0
2024,"Alpha Dental Programs, Inc.","pharmacy services",NA,0
2024,"Alpha Dental Programs, Inc.","pt ot st services incl inpat rehab ",NA,0
2024,"Alpha Dental Programs, Inc.","skilled nurse facility sub acute nursing home",NA,0
2024,"Alpha Dental Programs, Inc.","durable medical equipment services",NA,0
2024,"Alpha Dental Programs, Inc.","dental",NA,1
2024,"Alpha Dental Programs, Inc.","home health services",NA,0
2024,"Alpha Dental Programs, Inc.","obesity ivf podiatry hearing and vision",NA,0
2024,"Alpha Dental Programs, Inc.",NA,NA,NA
2024,"Alpha Dental Programs, Inc.",NA,NA,NA
2024,"Alpha Dental Programs, Inc.",NA,NA,NA
2024,"Alpha Dental Programs, Inc.",NA,NA,NA
2024,"Ameritas Life Insurance Corp.","inpatient hospital services",0,0
2024,"Ameritas Life Insurance Corp.","emergency room services",0,0
2024,"Ameritas Life Insurance Corp.","mental health services",0,0
2024,"Ameritas Life Insurance Corp.","physician services",0,0
2024,"Ameritas Life Insurance Corp.","laboratory radiology services",0,0
2024,"Ameritas Life Insurance Corp.","pharmacy services",0,0
2024,"Ameritas Life Insurance Corp.","pt ot st services incl inpat rehab ",0,0
2024,"Ameritas Life Insurance Corp.","skilled nurse facility sub acute nursing home",0,0
2024,"Ameritas Life Insurance Corp.","durable medical equipment services",162,107
2024,"Ameritas Life Insurance Corp.","dental",453,183
2024,"Ameritas Life Insurance Corp.","home health services",0,0
2024,"Ameritas Life Insurance Corp.","obesity ivf podiatry hearing and vision",0,0
2024,"Ameritas Life Insurance Corp.",NA,NA,NA
2024,"Ameritas Life Insurance Corp.",NA,NA,NA
2024,"Ameritas Life Insurance Corp.",NA,NA,NA
2024,"Ameritas Life Insurance Corp.",NA,NA,NA
2024,"CareFirst BlueChoice, Inc.","inpatient hospital services",223,51
2024,"CareFirst BlueChoice, Inc.","emergency room services",5,5
2024,"CareFirst BlueChoice, Inc.","mental health services",1077,10
2024,"CareFirst BlueChoice, Inc.","physician services",1510,180
2024,"CareFirst BlueChoice, Inc.","laboratory radiology services",5025,647
2024,"CareFirst BlueChoice, Inc.","pharmacy services",19170,2435
2024,"CareFirst BlueChoice, Inc.","pt ot st services incl inpat rehab ",129,51
2024,"CareFirst BlueChoice, Inc.","skilled nurse facility sub acute nursing home",89,24
2024,"CareFirst BlueChoice, Inc.","durable medical equipment services",439,185
2024,"CareFirst BlueChoice, Inc.","dental",22,2
2024,"CareFirst BlueChoice, Inc.","home health services",20,2
2024,"CareFirst BlueChoice, Inc.","obesity ivf podiatry hearing and vision",45,20
2024,"CareFirst BlueChoice, Inc.",NA,NA,NA
2024,"CareFirst BlueChoice, Inc.",NA,NA,NA
2024,"CareFirst BlueChoice, Inc.",NA,NA,NA
2024,"CareFirst BlueChoice, Inc.",NA,NA,NA
2024,"CareFirst of Maryland, Inc.","inpatient hospital services",44,0
2024,"CareFirst of Maryland, Inc.","emergency room services",0,0
2024,"CareFirst of Maryland, Inc.","mental health services",28,1
2024,"CareFirst of Maryland, Inc.","physician services",251,3
2024,"CareFirst of Maryland, Inc.","laboratory radiology services",712,38
2024,"CareFirst of Maryland, Inc.","pharmacy services",10311,1302
2024,"CareFirst of Maryland, Inc.","pt ot st services incl inpat rehab ",13,2
2024,"CareFirst of Maryland, Inc.","skilled nurse facility sub acute nursing home",11,0
2024,"CareFirst of Maryland, Inc.","durable medical equipment services",159,3
2024,"CareFirst of Maryland, Inc.","dental",628,40
2024,"CareFirst of Maryland, Inc.","home health services",0,0
2024,"CareFirst of Maryland, Inc.","obesity ivf podiatry hearing and vision",5,0
2024,"CareFirst of Maryland, Inc.",NA,NA,NA
2024,"CareFirst of Maryland, Inc.",NA,NA,NA
2024,"CareFirst of Maryland, Inc.",NA,NA,NA
2024,"CareFirst of Maryland, Inc.",NA,NA,NA
2024,"CaremarkPCS Health L.L.C.","inpatient hospital services",NA,NA
2024,"CaremarkPCS Health L.L.C.","emergency room services",NA,NA
2024,"CaremarkPCS Health L.L.C.","mental health services",NA,NA
2024,"CaremarkPCS Health L.L.C.","physician services",NA,NA
2024,"CaremarkPCS Health L.L.C.","laboratory radiology services",NA,NA
2024,"CaremarkPCS Health L.L.C.","pharmacy services",NA,NA
2024,"CaremarkPCS Health L.L.C.","pt ot st services incl inpat rehab ",NA,NA
2024,"CaremarkPCS Health L.L.C.","skilled nurse facility sub acute nursing home",NA,NA
2024,"CaremarkPCS Health L.L.C.","durable medical equipment services",NA,NA
2024,"CaremarkPCS Health L.L.C.","dental",NA,NA
2024,"CaremarkPCS Health L.L.C.","home health services",NA,NA
2024,"CaremarkPCS Health L.L.C.","obesity ivf podiatry hearing and vision",NA,NA
2024,"CaremarkPCS Health L.L.C.",NA,NA,NA
2024,"CaremarkPCS Health L.L.C.",NA,NA,NA
2024,"CaremarkPCS Health L.L.C.",NA,NA,NA
2024,"CaremarkPCS Health L.L.C.",NA,NA,NA
2024,"CIGNA Dental Health of Maryland, Inc.","inpatient hospital services",0,NA
2024,"CIGNA Dental Health of Maryland, Inc.","emergency room services",0,NA
2024,"CIGNA Dental Health of Maryland, Inc.","mental health services",0,NA
2024,"CIGNA Dental Health of Maryland, Inc.","physician services",0,NA
2024,"CIGNA Dental Health of Maryland, Inc.","laboratory radiology services",0,NA
2024,"CIGNA Dental Health of Maryland, Inc.","pharmacy services",0,NA
2024,"CIGNA Dental Health of Maryland, Inc.","pt ot st services incl inpat rehab ",0,NA
2024,"CIGNA Dental Health of Maryland, Inc.","skilled nurse facility sub acute nursing home",0,NA
2024,"CIGNA Dental Health of Maryland, Inc.","durable medical equipment services",0,NA
2024,"CIGNA Dental Health of Maryland, Inc.","dental",10,NA
2024,"CIGNA Dental Health of Maryland, Inc.","home health services",0,NA
2024,"CIGNA Dental Health of Maryland, Inc.","obesity ivf podiatry hearing and vision",0,NA
2024,"CIGNA Dental Health of Maryland, Inc.",NA,NA,NA
2024,"CIGNA Dental Health of Maryland, Inc.",NA,NA,NA
2024,"CIGNA Dental Health of Maryland, Inc.",NA,NA,NA
2024,"CIGNA Dental Health of Maryland, Inc.",NA,NA,NA
2024,"CIGNA Health and Life Insurance Company","inpatient hospital services",439,37
2024,"CIGNA Health and Life Insurance Company","emergency room services",40,0
2024,"CIGNA Health and Life Insurance Company","mental health services",58,26
2024,"CIGNA Health and Life Insurance Company","physician services",1194,116
2024,"CIGNA Health and Life Insurance Company","laboratory radiology services",5386,241
2024,"CIGNA Health and Life Insurance Company","pharmacy services",14278,341
2024,"CIGNA Health and Life Insurance Company","pt ot st services incl inpat rehab ",4173,15
2024,"CIGNA Health and Life Insurance Company","skilled nurse facility sub acute nursing home",9,2
2024,"CIGNA Health and Life Insurance Company","durable medical equipment services",24,0
2024,"CIGNA Health and Life Insurance Company","dental",665,55
2024,"CIGNA Health and Life Insurance Company","home health services",60,0
2024,"CIGNA Health and Life Insurance Company","obesity ivf podiatry hearing and vision",62,2
2024,"CIGNA Health and Life Insurance Company",NA,NA,NA
2024,"CIGNA Health and Life Insurance Company",NA,NA,NA
2024,"CIGNA Health and Life Insurance Company",NA,NA,NA
2024,"CIGNA Health and Life Insurance Company",NA,NA,NA
2024,"Colonial Life & Accident Insurance Company","inpatient hospital services",0,NA
2024,"Colonial Life & Accident Insurance Company","emergency room services",0,NA
2024,"Colonial Life & Accident Insurance Company","mental health services",0,NA
2024,"Colonial Life & Accident Insurance Company","physician services",0,NA
2024,"Colonial Life & Accident Insurance Company","laboratory radiology services",0,NA
2024,"Colonial Life & Accident Insurance Company","pharmacy services",0,NA
2024,"Colonial Life & Accident Insurance Company","pt ot st services incl inpat rehab ",0,NA
2024,"Colonial Life & Accident Insurance Company","skilled nurse facility sub acute nursing home",0,NA
2024,"Colonial Life & Accident Insurance Company","durable medical equipment services",0,NA
2024,"Colonial Life & Accident Insurance Company","dental",49,NA
2024,"Colonial Life & Accident Insurance Company","home health services",0,NA
2024,"Colonial Life & Accident Insurance Company","obesity ivf podiatry hearing and vision",0,NA
2024,"Colonial Life & Accident Insurance Company",NA,NA,NA
2024,"Colonial Life & Accident Insurance Company",NA,NA,NA
2024,"Colonial Life & Accident Insurance Company",NA,NA,NA
2024,"Colonial Life & Accident Insurance Company",NA,NA,NA
2024,"Delta Dental Insurance Company","inpatient hospital services",0,0
2024,"Delta Dental Insurance Company","emergency room services",0,0
2024,"Delta Dental Insurance Company","mental health services",0,0
2024,"Delta Dental Insurance Company","physician services",0,0
2024,"Delta Dental Insurance Company","laboratory radiology services",0,0
2024,"Delta Dental Insurance Company","pharmacy services",0,0
2024,"Delta Dental Insurance Company","pt ot st services incl inpat rehab ",0,0
2024,"Delta Dental Insurance Company","skilled nurse facility sub acute nursing home",0,0
2024,"Delta Dental Insurance Company","durable medical equipment services",0,0
2024,"Delta Dental Insurance Company","dental",8,5
2024,"Delta Dental Insurance Company","home health services",0,0
2024,"Delta Dental Insurance Company","obesity ivf podiatry hearing and vision",0,0
2024,"Delta Dental Insurance Company",NA,NA,NA
2024,"Delta Dental Insurance Company",NA,NA,NA
2024,"Delta Dental Insurance Company",NA,NA,NA
2024,"Delta Dental Insurance Company",NA,NA,NA
2024,"Delta Dental of Pennsylvania","inpatient hospital services",0,0
2024,"Delta Dental of Pennsylvania","emergency room services",0,0
2024,"Delta Dental of Pennsylvania","mental health services",0,0
2024,"Delta Dental of Pennsylvania","physician services",0,0
2024,"Delta Dental of Pennsylvania","laboratory radiology services",0,0
2024,"Delta Dental of Pennsylvania","pharmacy services",0,0
2024,"Delta Dental of Pennsylvania","pt ot st services incl inpat rehab ",0,0
2024,"Delta Dental of Pennsylvania","skilled nurse facility sub acute nursing home",0,0
2024,"Delta Dental of Pennsylvania","durable medical equipment services",0,0
2024,"Delta Dental of Pennsylvania","dental",22,11
2024,"Delta Dental of Pennsylvania","home health services",0,0
2024,"Delta Dental of Pennsylvania","obesity ivf podiatry hearing and vision",0,0
2024,"Delta Dental of Pennsylvania",NA,NA,NA
2024,"Delta Dental of Pennsylvania",NA,NA,NA
2024,"Delta Dental of Pennsylvania",NA,NA,NA
2024,"Delta Dental of Pennsylvania",NA,NA,NA
2024,"Dental Network, Inc. The","inpatient hospital services",0,0
2024,"Dental Network, Inc. The","emergency room services",0,0
2024,"Dental Network, Inc. The","mental health services",0,0
2024,"Dental Network, Inc. The","physician services",0,0
2024,"Dental Network, Inc. The","laboratory radiology services",0,0
2024,"Dental Network, Inc. The","pharmacy services",0,0
2024,"Dental Network, Inc. The","pt ot st services incl inpat rehab ",0,0
2024,"Dental Network, Inc. The","skilled nurse facility sub acute nursing home",0,0
2024,"Dental Network, Inc. The","durable medical equipment services",0,0
2024,"Dental Network, Inc. The","dental",2,2
2024,"Dental Network, Inc. The","home health services",0,0
2024,"Dental Network, Inc. The","obesity ivf podiatry hearing and vision",0,0
2024,"Dental Network, Inc. The",NA,NA,NA
2024,"Dental Network, Inc. The",NA,NA,NA
2024,"Dental Network, Inc. The",NA,NA,NA
2024,"Dental Network, Inc. The",NA,NA,NA
2024,"Dentegra Insurance Company","inpatient hospital services",0,0
2024,"Dentegra Insurance Company","emergency room services",0,0
2024,"Dentegra Insurance Company","mental health services",0,0
2024,"Dentegra Insurance Company","physician services",0,0
2024,"Dentegra Insurance Company","laboratory radiology services",0,0
2024,"Dentegra Insurance Company","pharmacy services",0,0
2024,"Dentegra Insurance Company","pt ot st services incl inpat rehab ",0,0
2024,"Dentegra Insurance Company","skilled nurse facility sub acute nursing home",0,0
2024,"Dentegra Insurance Company","durable medical equipment services",0,0
2024,"Dentegra Insurance Company","dental",6,1
2024,"Dentegra Insurance Company","home health services",0,0
2024,"Dentegra Insurance Company","obesity ivf podiatry hearing and vision",0,0
2024,"Dentegra Insurance Company",NA,NA,NA
2024,"Dentegra Insurance Company",NA,NA,NA
2024,"Dentegra Insurance Company",NA,NA,NA
2024,"Dentegra Insurance Company",NA,NA,NA
2024,"Dominion Dental Services, Inc.","inpatient hospital services",0,0
2024,"Dominion Dental Services, Inc.","emergency room services",0,0
2024,"Dominion Dental Services, Inc.","mental health services",0,0
2024,"Dominion Dental Services, Inc.","physician services",0,0
2024,"Dominion Dental Services, Inc.","laboratory radiology services",0,0
2024,"Dominion Dental Services, Inc.","pharmacy services",0,0
2024,"Dominion Dental Services, Inc.","pt ot st services incl inpat rehab ",0,0
2024,"Dominion Dental Services, Inc.","skilled nurse facility sub acute nursing home",0,0
2024,"Dominion Dental Services, Inc.","durable medical equipment services",0,0
2024,"Dominion Dental Services, Inc.","dental",2212,228
2024,"Dominion Dental Services, Inc.","home health services",0,0
2024,"Dominion Dental Services, Inc.","obesity ivf podiatry hearing and vision",0,0
2024,"Dominion Dental Services, Inc.",NA,NA,NA
2024,"Dominion Dental Services, Inc.",NA,NA,NA
2024,"Dominion Dental Services, Inc.",NA,NA,NA
2024,"Dominion Dental Services, Inc.",NA,NA,NA
2024,"Golden Rule Insurance Company","inpatient hospital services",0,0
2024,"Golden Rule Insurance Company","emergency room services",0,0
2024,"Golden Rule Insurance Company","mental health services",0,1
2024,"Golden Rule Insurance Company","physician services",1,1
2024,"Golden Rule Insurance Company","laboratory radiology services",1,1
2024,"Golden Rule Insurance Company","pharmacy services",9,2
2024,"Golden Rule Insurance Company","pt ot st services incl inpat rehab ",0,0
2024,"Golden Rule Insurance Company","skilled nurse facility sub acute nursing home",0,0
2024,"Golden Rule Insurance Company","durable medical equipment services",0,0
2024,"Golden Rule Insurance Company","dental",0,0
2024,"Golden Rule Insurance Company","home health services",0,0
2024,"Golden Rule Insurance Company","obesity ivf podiatry hearing and vision",0,0
2024,"Golden Rule Insurance Company",NA,NA,NA
2024,"Golden Rule Insurance Company",NA,NA,NA
2024,"Golden Rule Insurance Company",NA,NA,NA
2024,"Golden Rule Insurance Company",NA,NA,NA
2024,"Group Hospitalization and Medical Services, Inc.","inpatient hospital services",12,13
2024,"Group Hospitalization and Medical Services, Inc.","emergency room services",9,1
2024,"Group Hospitalization and Medical Services, Inc.","mental health services",46,5
2024,"Group Hospitalization and Medical Services, Inc.","physician services",221,31
2024,"Group Hospitalization and Medical Services, Inc.","laboratory radiology services",686,94
2024,"Group Hospitalization and Medical Services, Inc.","pharmacy services",7578,952
2024,"Group Hospitalization and Medical Services, Inc.","pt ot st services incl inpat rehab ",23,6
2024,"Group Hospitalization and Medical Services, Inc.","skilled nurse facility sub acute nursing home",4,3
2024,"Group Hospitalization and Medical Services, Inc.","durable medical equipment services",115,20
2024,"Group Hospitalization and Medical Services, Inc.","dental",343,50
2024,"Group Hospitalization and Medical Services, Inc.","home health services",11,1
2024,"Group Hospitalization and Medical Services, Inc.","obesity ivf podiatry hearing and vision",17,5
2024,"Group Hospitalization and Medical Services, Inc.",NA,NA,NA
2024,"Group Hospitalization and Medical Services, Inc.",NA,NA,NA
2024,"Group Hospitalization and Medical Services, Inc.",NA,NA,NA
2024,"Group Hospitalization and Medical Services, Inc.",NA,NA,NA
2024,"Guardian Life Insurance Company of America","inpatient hospital services",0,0
2024,"Guardian Life Insurance Company of America","emergency room services",0,0
2024,"Guardian Life Insurance Company of America","mental health services",0,0
2024,"Guardian Life Insurance Company of America","physician services",0,0
2024,"Guardian Life Insurance Company of America","laboratory radiology services",0,0
2024,"Guardian Life Insurance Company of America","pharmacy services",0,0
2024,"Guardian Life Insurance Company of America","pt ot st services incl inpat rehab ",0,0
2024,"Guardian Life Insurance Company of America","skilled nurse facility sub acute nursing home",0,0
2024,"Guardian Life Insurance Company of America","durable medical equipment services",0,0
2024,"Guardian Life Insurance Company of America","dental",1399,718
2024,"Guardian Life Insurance Company of America","home health services",0,0
2024,"Guardian Life Insurance Company of America","obesity ivf podiatry hearing and vision",0,0
2024,"Guardian Life Insurance Company of America",NA,NA,NA
2024,"Guardian Life Insurance Company of America",NA,NA,NA
2024,"Guardian Life Insurance Company of America",NA,NA,NA
2024,"Guardian Life Insurance Company of America",NA,NA,NA
2024,"Independence American Insurance Company","inpatient hospital services",NA,0
2024,"Independence American Insurance Company","emergency room services",NA,0
2024,"Independence American Insurance Company","mental health services",NA,0
2024,"Independence American Insurance Company","physician services",NA,0
2024,"Independence American Insurance Company","laboratory radiology services",NA,1
2024,"Independence American Insurance Company","pharmacy services",NA,0
2024,"Independence American Insurance Company","pt ot st services incl inpat rehab ",NA,0
2024,"Independence American Insurance Company","skilled nurse facility sub acute nursing home",NA,0
2024,"Independence American Insurance Company","durable medical equipment services",NA,0
2024,"Independence American Insurance Company","dental",NA,0
2024,"Independence American Insurance Company","home health services",NA,0
2024,"Independence American Insurance Company","obesity ivf podiatry hearing and vision",NA,0
2024,"Independence American Insurance Company",NA,NA,NA
2024,"Independence American Insurance Company",NA,NA,NA
2024,"Independence American Insurance Company",NA,NA,NA
2024,"Independence American Insurance Company",NA,NA,NA
2024,"Kaiser Foundation Health Plan-Mid-Atlantic States, Inc.","inpatient hospital services",255,11
2024,"Kaiser Foundation Health Plan-Mid-Atlantic States, Inc.","emergency room services",0,0
2024,"Kaiser Foundation Health Plan-Mid-Atlantic States, Inc.","mental health services",344,100
2024,"Kaiser Foundation Health Plan-Mid-Atlantic States, Inc.","physician services",178,18
2024,"Kaiser Foundation Health Plan-Mid-Atlantic States, Inc.","laboratory radiology services",22,1
2024,"Kaiser Foundation Health Plan-Mid-Atlantic States, Inc.","pharmacy services",71,5
2024,"Kaiser Foundation Health Plan-Mid-Atlantic States, Inc.","pt ot st services incl inpat rehab ",184,21
2024,"Kaiser Foundation Health Plan-Mid-Atlantic States, Inc.","skilled nurse facility sub acute nursing home",104,9
2024,"Kaiser Foundation Health Plan-Mid-Atlantic States, Inc.","durable medical equipment services",378,16
2024,"Kaiser Foundation Health Plan-Mid-Atlantic States, Inc.","dental",9,1
2024,"Kaiser Foundation Health Plan-Mid-Atlantic States, Inc.","home health services",8,0
2024,"Kaiser Foundation Health Plan-Mid-Atlantic States, Inc.","obesity ivf podiatry hearing and vision",410,24
2024,"Kaiser Foundation Health Plan-Mid-Atlantic States, Inc.",NA,NA,NA
2024,"Kaiser Foundation Health Plan-Mid-Atlantic States, Inc.",NA,NA,NA
2024,"Kaiser Foundation Health Plan-Mid-Atlantic States, Inc.",NA,NA,NA
2024,"Kaiser Foundation Health Plan-Mid-Atlantic States, Inc.",NA,NA,NA
2024,"Kaiser Permanente Insurance Company","inpatient hospital services",1,0
2024,"Kaiser Permanente Insurance Company","emergency room services",0,0
2024,"Kaiser Permanente Insurance Company","mental health services",0,0
2024,"Kaiser Permanente Insurance Company","physician services",3,0
2024,"Kaiser Permanente Insurance Company","laboratory radiology services",9,4
2024,"Kaiser Permanente Insurance Company","pharmacy services",0,0
2024,"Kaiser Permanente Insurance Company","pt ot st services incl inpat rehab ",0,0
2024,"Kaiser Permanente Insurance Company","skilled nurse facility sub acute nursing home",0,0
2024,"Kaiser Permanente Insurance Company","durable medical equipment services",0,0
2024,"Kaiser Permanente Insurance Company","dental",0,0
2024,"Kaiser Permanente Insurance Company","home health services",1,0
2024,"Kaiser Permanente Insurance Company","obesity ivf podiatry hearing and vision",0,0
2024,"Kaiser Permanente Insurance Company",NA,NA,NA
2024,"Kaiser Permanente Insurance Company",NA,NA,NA
2024,"Kaiser Permanente Insurance Company",NA,NA,NA
2024,"Kaiser Permanente Insurance Company",NA,NA,NA
2024,"Lincoln National Life Insurance Company, The","inpatient hospital services",0,NA
2024,"Lincoln National Life Insurance Company, The","emergency room services",0,NA
2024,"Lincoln National Life Insurance Company, The","mental health services",0,NA
2024,"Lincoln National Life Insurance Company, The","physician services",0,NA
2024,"Lincoln National Life Insurance Company, The","laboratory radiology services",0,NA
2024,"Lincoln National Life Insurance Company, The","pharmacy services",0,NA
2024,"Lincoln National Life Insurance Company, The","pt ot st services incl inpat rehab ",0,NA
2024,"Lincoln National Life Insurance Company, The","skilled nurse facility sub acute nursing home",0,NA
2024,"Lincoln National Life Insurance Company, The","durable medical equipment services",0,NA
2024,"Lincoln National Life Insurance Company, The","dental",110,NA
2024,"Lincoln National Life Insurance Company, The","home health services",0,NA
2024,"Lincoln National Life Insurance Company, The","obesity ivf podiatry hearing and vision",0,NA
2024,"Lincoln National Life Insurance Company, The",NA,NA,NA
2024,"Lincoln National Life Insurance Company, The",NA,NA,NA
2024,"Lincoln National Life Insurance Company, The",NA,NA,NA
2024,"Lincoln National Life Insurance Company, The",NA,NA,NA
2024,"MAMSI Life and Health Insurance Company","inpatient hospital services",36,0
2024,"MAMSI Life and Health Insurance Company","emergency room services",1,0
2024,"MAMSI Life and Health Insurance Company","mental health services",0,1
2024,"MAMSI Life and Health Insurance Company","physician services",77,9
2024,"MAMSI Life and Health Insurance Company","laboratory radiology services",99,10
2024,"MAMSI Life and Health Insurance Company","pharmacy services",933,64
2024,"MAMSI Life and Health Insurance Company","pt ot st services incl inpat rehab ",1,0
2024,"MAMSI Life and Health Insurance Company","skilled nurse facility sub acute nursing home",0,0
2024,"MAMSI Life and Health Insurance Company","durable medical equipment services",24,1
2024,"MAMSI Life and Health Insurance Company","dental",49,0
2024,"MAMSI Life and Health Insurance Company","home health services",2,0
2024,"MAMSI Life and Health Insurance Company","obesity ivf podiatry hearing and vision",46,19
2024,"MAMSI Life and Health Insurance Company",NA,NA,NA
2024,"MAMSI Life and Health Insurance Company",NA,NA,NA
2024,"MAMSI Life and Health Insurance Company",NA,NA,NA
2024,"MAMSI Life and Health Insurance Company",NA,NA,NA
2024,"Metropolitan Life Insurance Company","inpatient hospital services",0,0
2024,"Metropolitan Life Insurance Company","emergency room services",0,0
2024,"Metropolitan Life Insurance Company","mental health services",0,0
2024,"Metropolitan Life Insurance Company","physician services",0,0
2024,"Metropolitan Life Insurance Company","laboratory radiology services",0,0
2024,"Metropolitan Life Insurance Company","pharmacy services",0,0
2024,"Metropolitan Life Insurance Company","pt ot st services incl inpat rehab ",0,0
2024,"Metropolitan Life Insurance Company","skilled nurse facility sub acute nursing home",0,0
2024,"Metropolitan Life Insurance Company","durable medical equipment services",0,0
2024,"Metropolitan Life Insurance Company","dental",237,37
2024,"Metropolitan Life Insurance Company","home health services",0,0
2024,"Metropolitan Life Insurance Company","obesity ivf podiatry hearing and vision",0,0
2024,"Metropolitan Life Insurance Company",NA,NA,NA
2024,"Metropolitan Life Insurance Company",NA,NA,NA
2024,"Metropolitan Life Insurance Company",NA,NA,NA
2024,"Metropolitan Life Insurance Company",NA,NA,NA
2024,"Mutual of Omaha Insurance Company","inpatient hospital services",0,NA
2024,"Mutual of Omaha Insurance Company","emergency room services",0,NA
2024,"Mutual of Omaha Insurance Company","mental health services",0,NA
2024,"Mutual of Omaha Insurance Company","physician services",0,NA
2024,"Mutual of Omaha Insurance Company","laboratory radiology services",0,NA
2024,"Mutual of Omaha Insurance Company","pharmacy services",0,NA
2024,"Mutual of Omaha Insurance Company","pt ot st services incl inpat rehab ",0,NA
2024,"Mutual of Omaha Insurance Company","skilled nurse facility sub acute nursing home",0,NA
2024,"Mutual of Omaha Insurance Company","durable medical equipment services",0,NA
